19307.0
18949.0
19173.0
18362.0
18082.0
19019.0
18465.0
19346.0
20275.0
19252.0
18966.0
18278.0
19638.0
19464.0
18879.0
19497.0
18598.0
19789.0
17978.0
19055.0
19935.0
18422.0
18144.0
18492.0
19585.0
19179.0
18256.0
18388.0
19288.0
17241.0
19318.0
19088.0
18865.0
19445.0
19213.0
19199.0
19582.0
18955.0
19097.0
18457.0
